edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
146,146,100,101,4.618805090072641,1.1130665167926657,1.0,1.0383146997404293,1.1194043944704235,1.0,1.0,26.369609399297467,lattice
147,147,101,102,4.618802153517007,1.1133554458964308,1.0,1.0385848851288506,1.1202784803885635,1.0,1.0,26.594570538485307,lattice
148,148,101,118,4.618806320703681,1.1544149023938837,1.0,1.076885905114323,1.2488465491585738,1.0,1.0,26.69973776266805,lattice
149,149,102,103,4.6187992169619925,1.1581044932690345,1.0,1.0803293694352618,1.260864881052488,1.0,1.0,27.576214180141513,lattice
150,150,103,104,4.618802153517006,1.2424429474460628,1.0,1.159003147295385,1.5568753621407179,1.0,1.0,24.293809473080884,lattice
151,151,103,120,4.618806320702436,1.2390433502323672,1.0,1.1558308169136597,1.5441262589128297,1.0,1.0,25.243168641615,lattice
152,152,104,105,4.618802153517006,1.3619964477746909,1.0,1.270527691288239,2.050937400908687,1.0,1.0,30.24212860627129,lattice
153,153,105,106,4.618802153517006,1.490032960013779,1.0,1.3899655463292808,2.68541930113839,1.0,1.0,23.075878579846165,lattice
154,154,105,122,4.618806320702436,1.4514184124533696,1.0,1.353943047299268,2.481996640282873,1.0,1.0,25.712625257650412,lattice
155,155,106,107,4.618802153517006,1.6263271713656493,1.0,1.5171065311444547,3.491790941502657,1.0,1.0,35.33902178929908,lattice
156,156,107,108,4.618802153517006,1.7190063094740728,1.0,1.6035615373699617,4.1234135380103005,1.0,1.0,20.755492856052182,lattice
157,157,107,124,4.618806320702436,1.672134162368149,1.0,1.5598358156853518,3.7952174493075606,1.0,1.0,28.72113091736148,lattice
158,158,108,127,4.61880423711113,1.4184095504218803,1.0,1.3231516142224886,2.316481482549686,1.0,1.0,44.53428810122071,lattice
159,159,109,110,4.618802153517005,1.7591959193262177,1.0,1.6410520993333568,4.419438626277569,1.0,1.0,51.144418667018044,lattice
160,160,109,112,4.618802153517005,1.4184100530150976,1.0,1.32315267995135,2.3164870799652832,1.0,1.0,37.60756423455185,lattice
161,161,109,130,4.618806320702436,1.4127823133929276,1.0,1.3179016981963385,2.2890171829403685,1.0,1.0,37.72641514825072,lattice
162,162,110,113,4.618800685239422,1.6595108933750522,1.0,1.5480621977628732,3.709925744209733,1.0,1.0,26.817476069779023,lattice
163,163,111,112,4.618802153517009,1.4184103898790177,1.0,1.3231529941922116,2.3164887304212267,1.0,1.0,42.67193859426062,lattice
164,164,113,114,4.618802153517005,1.5413112977891288,1.0,1.4378001410620798,2.9723200129918115,1.0,1.0,42.870005144595424,lattice
165,165,113,129,4.618806320702747,1.6353649127348469,1.0,1.5255359408398763,3.550318631490224,1.0,1.0,28.432089552664962,lattice
166,166,114,115,4.618802153517005,1.4179737719937884,1.0,1.3227456986264996,2.314350190449232,1.0,1.0,23.033288696289134,lattice
167,167,115,116,4.618802153517005,1.319933094113503,1.0,1.2312892221260714,1.866724527732126,1.0,1.0,30.739460741967363,lattice
168,168,115,132,4.618806320702436,1.4191246251149785,1.0,1.3238180685456442,2.3199835910440285,1.0,1.0,25.610114685020214,lattice
169,169,116,117,4.618802153517005,1.2376110844619708,1.0,1.1544957818526709,1.53878183695737,1.0,1.0,23.76568405620261,lattice
170,170,117,118,4.618802153517006,1.1986386620113887,1.0,1.118140663598912,1.3979425547904785,1.0,1.0,26.337254676130662,lattice
171,171,117,134,4.618806320702436,1.2821179665213305,1.0,1.1960125982243603,1.710831598674562,1.0,1.0,31.24379884755195,lattice
172,172,118,119,4.618802153517005,1.1989275544692752,1.0,1.118410154659736,1.3989535827605846,1.0,1.0,25.689583791511474,lattice
173,173,119,120,4.618802153517005,1.2379816810122852,1.0,1.1548414899345383,1.5401645928854375,1.0,1.0,23.285407938179546,lattice
174,174,119,136,4.618806320703681,1.282190999169679,1.0,1.1960807260950976,1.7111239750765905,1.0,1.0,30.5485426472891,lattice
175,175,120,121,4.618802153517004,1.3223201351895004,1.0,1.2335159546496786,1.8768705223804008,1.0,1.0,29.587617872973237,lattice
176,176,121,122,4.618802153517005,1.4222992721542758,1.0,1.3267807074854068,2.3355944987872976,1.0,1.0,21.1975685843945,lattice
177,177,121,138,4.618806320702436,1.4212243672777802,1.0,1.325776794766873,2.3302968049616872,1.0,1.0,26.5763738880743,lattice
178,178,122,123,4.618802153517005,1.5503357843933658,1.0,1.4462185625264503,3.024835730885536,1.0,1.0,39.327488281686065,lattice
179,179,123,124,4.618802153517005,1.6721406259163103,1.0,1.5598432524738628,3.795271732643929,1.0,1.0,23.882268423367403,lattice
180,180,123,140,4.618806320702436,1.6430084458147043,1.0,1.532666144219983,3.600333177177252,1.0,1.0,29.824044432198416,lattice
181,181,124,125,4.618802153517005,1.7648197640247292,1.0,1.6462982586993653,4.461958806501369,1.0,1.0,52.13905605937601,lattice
182,182,125,126,4.618802153517005,1.418409550421161,1.0,1.3231522111105427,2.316484617520916,1.0,1.0,43.7819811775624,lattice
183,183,125,142,4.618806320702436,1.4184029724121103,1.0,1.323144881095885,2.3164461190655006,1.0,1.0,35.1116277943728,lattice
184,184,126,127,4.618802153517009,1.4184106018066451,1.0,1.3231531918872343,2.3164897687554857,1.0,1.0,45.76169419766467,lattice
185,185,128,129,4.618802153517005,1.7192609974548712,1.0,1.6037991210529234,4.125246584460104,1.0,1.0,44.11791434487971,lattice
186,186,128,130,4.618802153517005,1.4127725759937149,1.0,1.3178938037799983,2.288976048583158,1.0,1.0,35.300080138527015,lattice
187,187,128,145,4.618791061913685,1.3784817484215535,1.0,1.2859089625316285,2.126330015770529,1.0,1.0,33.405999377208786,lattice
188,188,129,131,4.618800685239419,1.6010614018691556,1.0,1.4935380312509456,3.3315693477917065,1.0,1.0,22.005395576266483,lattice
189,189,131,132,4.618802153517005,1.5015408792813478,1.0,1.4007006184525927,2.7481216984832626,1.0,1.0,32.48650630732961,lattice
190,190,131,144,4.618791061913374,1.5854503268213396,1.0,1.4789784393176664,3.2350837529010144,1.0,1.0,15.032102024186855,lattice
191,191,132,133,4.618802153517005,1.4035002014010627,1.0,1.3092441419521645,2.2442018608735483,1.0,1.0,19.780212247187023,lattice
192,192,133,134,4.618802153517006,1.3430810008150502,1.0,1.25288256512467,1.9666682074050157,1.0,1.0,25.28233323075706,lattice
193,193,133,147,4.618791061913374,1.4255105314970482,1.0,1.32977949888302,2.3514670607085657,1.0,1.0,33.24088199718178,lattice
194,194,134,135,4.61880509007264,1.3041085783646829,1.0,1.216526673424201,1.8003830145023973,1.0,1.0,25.236257331196544,lattice
195,195,135,136,4.618802153517006,1.304092546712103,1.0,1.2165124918698904,1.8003200518092992,1.0,1.0,25.907844140784555,lattice
196,196,135,149,4.618791061914618,1.3650763350233939,1.0,1.273403797878394,2.064897138280433,1.0,1.0,44.79723765633925,lattice
197,197,136,137,4.618799216961991,1.343146673255333,1.0,1.2529446237455524,1.966960464873308,1.0,1.0,24.10330251577042,lattice
198,198,137,138,4.618802153517005,1.4039150213322076,1.0,1.3096311034675774,2.246192344744609,1.0,1.0,18.827148093553483,lattice
199,199,137,151,4.618791061913374,1.425829741881154,1.0,1.330077272498322,2.3530470857917534,1.0,1.0,31.64309432036818,lattice
200,200,138,139,4.618802153517005,1.5038941582969807,1.0,1.402895856303304,2.761062880479695,1.0,1.0,33.50592220052637,lattice
201,201,139,140,4.618802153517005,1.6048795594526617,1.0,1.4970992947878725,3.355458078819617,1.0,1.0,17.854930105466483,lattice
202,202,139,153,4.618791061913374,1.587583564082836,1.0,1.4809684177246392,3.2481598314383926,1.0,1.0,23.687941313798234,lattice
203,203,140,141,4.618802153517005,1.7266844009756013,1.0,1.6107239847352806,4.178913454539764,1.0,1.0,42.11830217670898,lattice
204,204,141,142,4.618802153517005,1.418396335920213,1.0,1.3231398840670998,2.316419874084201,1.0,1.0,28.759865386099627,lattice
