edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
117,117,80,81,4.618802153517006,1.7648231972528556,1.0,1.6462854561178633,4.461854710879428,1.0,1.0,16.808874945090114,lattice
118,118,81,82,4.618802153517006,1.7648231972528556,1.0,1.6462854561178633,4.461854710879428,1.0,1.0,17.146944185537592,lattice
119,119,81,98,4.618806320702435,1.7648270751953135,1.0,1.6462875882738015,4.461872046965895,1.0,1.0,18.040043144099304,lattice
120,120,82,101,4.61880423711113,1.418413174383956,1.0,1.3231421311741716,2.3164316761295853,1.0,1.0,11.36987327149983,lattice
121,121,83,84,4.618802153517007,1.7400857340093228,1.0,1.6232095321258895,4.276847384724083,1.0,1.0,18.750350687672412,lattice
122,122,83,86,4.618802153517007,1.4184131743842894,1.0,1.3231427280589294,2.316434811038566,1.0,1.0,14.697865356302664,lattice
123,123,83,104,4.618806320702434,1.393680034720493,1.0,1.3000696642935554,2.1973532168958085,1.0,1.0,16.052965835574916,lattice
124,124,84,87,4.618802153517007,1.7308401569350083,1.0,1.6145849520010624,4.209036593850572,1.0,1.0,17.574360710346948,lattice
125,125,85,86,4.618802153517006,1.418417468261719,1.0,1.323146733529831,2.3164558483162287,1.0,1.0,11.258545714787305,lattice
126,126,87,88,4.618802153517007,1.71128770621791,1.0,1.5963457792062319,4.067999631489973,1.0,1.0,22.91500001468998,lattice
127,127,87,103,4.618806320702434,1.6957997808724095,1.0,1.5818967029042859,3.9585338462783715,1.0,1.0,19.320661546931618,lattice
128,128,88,89,4.618802153517007,1.704934969406423,1.0,1.5904197361694137,4.0228632454748485,1.0,1.0,22.42716474897104,lattice
129,129,89,90,4.618802153517007,1.6953132203399395,1.0,1.5814442503670827,3.9551381698339005,1.0,1.0,26.570747438730045,lattice
130,130,89,106,4.618806320702434,1.666625616118333,1.0,1.5546821015374208,3.7577232871201915,1.0,1.0,21.95545046410361,lattice
131,131,90,91,4.618802153517006,1.695796652060466,1.0,1.5818952114671907,3.95852264978499,1.0,1.0,25.851045526524242,lattice
132,132,91,92,4.618802153517007,1.6953567701402774,1.0,1.5814848750614003,3.9554429805914855,1.0,1.0,27.463397768310173,lattice
133,133,91,108,4.618806320702434,1.6565639972126731,1.0,1.5452962990669457,3.6900758517880328,1.0,1.0,21.76205117980985,lattice
134,134,92,93,4.618796280407603,1.6985937971436946,1.0,1.5845064957299875,3.9781584016490505,1.0,1.0,27.299641093031468,lattice
135,135,93,94,4.618802153517007,1.706054040966869,1.0,1.5914636431382165,4.030789930327063,1.0,1.0,26.090632033896032,lattice
136,136,93,110,4.618806320707412,1.6635784875370336,1.0,1.5518396417651712,3.7371499611588197,1.0,1.0,21.810698542996466,lattice
137,137,94,95,4.618808026628899,1.7117468315347601,1.0,1.5967720360879007,4.071259218325384,1.0,1.0,26.63326194779694,lattice
138,138,95,96,4.618802153517007,1.7275985969083165,1.0,1.6115611175821911,4.185432493594523,1.0,1.0,22.997609807003407,lattice
139,139,95,112,4.618806320702434,1.6868846055914801,1.0,1.5735803400047337,3.896428962839518,1.0,1.0,22.19465467355859,lattice
140,140,96,97,4.618802153517007,1.7337777983455134,1.0,1.6173252810815801,4.230504152905715,1.0,1.0,23.1296444860021,lattice
141,141,97,98,4.618802153517007,1.7584377253096957,1.0,1.6403288766673907,4.413598172235936,1.0,1.0,17.96429802215389,lattice
142,142,97,114,4.618806320702434,1.727396249288109,1.0,1.611370907214243,4.183950665783814,1.0,1.0,19.432891281197072,lattice
143,143,98,99,4.618802153517007,1.7584377253096939,1.0,1.6403288766673891,4.413598172235924,1.0,1.0,18.973185676104908,lattice
144,144,99,100,4.618802153517007,1.4184131743842894,1.0,1.3231427280589294,2.316434811038566,1.0,1.0,15.077072902821143,lattice
145,145,99,116,4.618806320702434,1.4120320039856011,1.0,1.3171889728344142,2.285305468007622,1.0,1.0,16.20015076882302,lattice
146,146,100,101,4.618802153517006,1.418417468261719,1.0,1.323146733529831,2.3164558483162287,1.0,1.0,11.384237206647697,lattice
147,147,102,103,4.618802153517007,1.640553535962347,1.0,1.53036260541094,3.584124072572605,1.0,1.0,21.469940844563528,lattice
148,148,102,104,4.618802153517007,1.3936624966470896,1.0,1.3000544771501479,2.197276210725675,1.0,1.0,15.37685233685735,lattice
149,149,102,119,4.618791061913371,1.3188986042009887,1.0,1.2303151996804749,1.8622979634256804,1.0,1.0,21.313030527561907,lattice
150,150,103,105,4.618802153517007,1.6210010852452479,1.0,1.5121234326161086,3.4574963513147736,1.0,1.0,16.62386860970706,lattice
151,151,105,106,4.618802153517007,1.596024467684506,1.0,1.4888244175661742,3.300125444204785,1.0,1.0,25.431185697487614,lattice
152,152,105,118,4.618791061913371,1.5408127595025665,1.0,1.4373245614480439,2.9693715351419216,1.0,1.0,22.19615927845746,lattice
153,153,106,107,4.618802153517007,1.5864027186180227,1.0,1.4798489317638435,3.2407994017310777,1.0,1.0,20.25348060859036,lattice
154,154,107,108,4.618802153517007,1.5745766811936677,1.0,1.4688172128667172,3.1688615137219913,1.0,1.0,25.71970338661995,lattice
155,155,107,121,4.618791061913371,1.5040101487064614,1.0,1.402993786279923,2.7616411337349414,1.0,1.0,20.309786681471763,lattice
156,156,108,109,4.618802153517006,1.574136799273479,1.0,1.468406876460927,3.1662064467577506,1.0,1.0,23.22054845859276,lattice
157,157,109,110,4.618802153517007,1.5779721265100244,1.0,1.4719845965740839,3.1894059213573,1.0,1.0,23.477439184635184,lattice
158,158,109,123,4.618791061913371,1.4960102632903258,1.0,1.3955312106188196,2.717807303526423,1.0,1.0,18.12843712305736,lattice
159,159,110,111,4.618802153517006,1.5854322670406091,1.0,1.4789436624313408,3.2348555477599357,1.0,1.0,25.662588117059016,lattice
160,160,111,112,4.618802153517007,1.6043490913905911,1.0,1.4965899019253524,3.3520341278008403,1.0,1.0,20.60238391108502,lattice
161,161,111,125,4.618791061918349,1.5187833015050505,1.0,1.4167747049763253,2.8438218265608004,1.0,1.0,20.339226712369452,lattice
162,162,112,113,4.618802153517007,1.62020085676548,1.0,1.5113769530198158,3.4523783632304212,1.0,1.0,25.553747158451646,lattice
163,163,113,114,4.618802153517007,1.6509471723459446,1.0,1.5400581332355565,3.6526776219576997,1.0,1.0,17.043355273019966,lattice
164,164,113,127,4.618791061913371,1.56844617239814,1.0,1.4631019849711109,3.1320147490626553,1.0,1.0,22.21951745435602,lattice
165,165,114,115,4.618802153517007,1.6756070993101264,1.0,1.5630617288213668,3.81881296965844,1.0,1.0,21.671145327227094,lattice
166,166,115,116,4.618802153517007,1.41201448794746,1.0,1.3171738216916469,2.2852266078170573,1.0,1.0,15.760554969011187,lattice
167,167,115,129,4.618791061913371,1.3356001561947934,1.0,1.2458949972561042,1.9339459218926194,1.0,1.0,21.619608479476128,lattice
168,168,117,118,4.618802153517006,1.455532602956662,1.0,1.357768958886599,2.5030966963462102,1.0,1.0,25.155297197597637,lattice
169,169,117,119,4.618802153517006,1.3188941908309872,1.0,1.2303081282607946,1.862265852106286,1.0,1.0,11.774419821234726,lattice
170,170,117,132,4.618806320702436,1.2086461093918786,1.0,1.1274640538292167,1.4332043358627584,1.0,1.0,27.09718311213576,lattice
171,171,118,120,4.618802153517006,1.43055598539592,1.0,1.334469943836665,2.3764374620569186,1.0,1.0,13.574873145655042,lattice
172,172,120,121,4.618802153517007,1.4031144433980054,1.0,1.3088715657357097,2.24228648476033,1.0,1.0,24.620357453342834,lattice
173,173,120,131,4.618806320702436,1.3178428484068139,1.0,1.229326292145323,1.8578109166797818,1.0,1.0,21.647838368569026,lattice
174,174,121,122,4.618802153517006,1.3912884059736497,1.0,1.297839846838583,2.186066211812331,1.0,1.0,16.435834758421876,lattice
175,175,122,123,4.618802153517006,1.3835895762393309,1.0,1.2906581237966002,2.149976227916044,1.0,1.0,19.695358378857186,lattice
176,176,122,134,4.618806320702436,1.2827025188676733,1.0,1.1965462599363677,1.7131227436813283,1.0,1.0,14.234584770925117,lattice
177,177,123,124,4.618796280407602,1.387424903483813,1.0,1.2942374896248832,2.1679133864959192,1.0,1.0,19.589941695850865,lattice
178,178,124,125,4.618802153517006,1.402839159296529,1.0,1.3086147716198653,2.2409669671831205,1.0,1.0,16.691168829097535,lattice
179,179,124,136,4.6188063207074155,1.290412175832881,1.0,1.203738076487559,1.7441988462361808,1.0,1.0,14.234571098684201,lattice
180,180,125,126,4.618808026628898,1.4217559836476195,1.0,1.3262593246886143,2.332842136663726,1.0,1.0,24.538299835981768,lattice
