edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
70,56,38,39,4.618802153517006,1.0719965442688886,1.0,0.9999938365415911,0.9999815097387378,1.0,1.0,25.037506805008668,lattice
71,57,38,56,4.618798691307905,1.0720078613281245,1.0,1.0000051430629116,1.0000154292680885,1.0,1.0,24.445726761825437,lattice
72,58,39,176,0.6035479927648684,0.95,1.0,6.781801794327861,311.91429484604527,1.1006965915488953,1.0,28.162136808099692,lattice
73,58,176,177,0.6433011964828433,0.95,1.0,6.362716069353565,257.5891885305931,1.1006965915488953,1.0,27.967800397027286,lattice
74,58,177,178,0.578409357298223,0.95,1.0,7.076550212491416,354.37638845119216,1.1006965915488953,1.0,27.70176354381608,lattice
75,58,178,179,0.7166913471614974,0.95,1.0,5.711165450101945,186.2834296238221,1.1006965915488953,1.0,27.41571242306975,lattice
76,58,179,180,0.7166913471614976,0.95,1.0,5.7111654501019435,186.28342962382192,1.1006965915488953,1.0,27.0384576130273,lattice
77,58,180,181,0.5784093572982231,0.95,1.0,7.076550212491415,354.3763884511919,1.1006965915488953,1.0,26.66554291843559,lattice
78,58,181,182,0.6433011964828435,0.95,1.0,6.3627160693535645,257.5891885305929,1.1006965915488953,1.0,26.27922747919711,lattice
79,58,182,40,0.6035479927648681,0.95,1.0,6.781801794327863,311.91429484604566,1.1006965915488953,1.0,25.920534419165442,lattice
80,59,40,183,0.6035479927648706,0.95,1.0,6.781801794327835,311.91429484604186,1.1006965915488949,1.0,25.64825878604644,lattice
81,59,183,184,0.6433011964828401,0.95,1.0,6.362716069353597,257.5891885305969,1.1006965915488949,1.0,26.07810997162352,lattice
82,59,184,185,0.5784093572982222,0.95,1.0,7.0765502124914255,354.3763884511936,1.1006965915488949,1.0,26.42745896299774,lattice
83,59,185,186,0.7166913471614973,0.95,1.0,5.711165450101946,186.28342962382217,1.1006965915488949,1.0,26.79745584308819,lattice
84,59,186,187,0.7166913471615006,0.95,1.0,5.71116545010192,186.28342962381961,1.1006965915488949,1.0,27.154341974465666,lattice
85,59,187,188,0.5784093572982221,0.95,1.0,7.076550212491426,354.37638845119375,1.1006965915488949,1.0,27.4793318624964,lattice
86,59,188,189,0.6433011964828403,0.95,1.0,6.362716069353596,257.58918853059663,1.1006965915488949,1.0,27.811726650997095,lattice
87,59,189,41,0.60354799276487,0.95,1.0,6.7818017943278415,311.9142948460427,1.1006965915488949,1.0,28.01040765062337,lattice
88,60,40,58,4.618798691307905,1.0719926025390625,1.0,0.999990909149067,0.9999727276951313,1.0,1.0,22.862230292646892,lattice
89,61,41,190,0.603547992764868,0.95,1.0,6.781801794327865,311.9142948460458,1.1006965915488953,1.0,26.085011802279332,lattice
90,61,190,191,0.6433011964828438,0.95,1.0,6.362716069353562,257.5891885305925,1.1006965915488953,1.0,25.896384002628213,lattice
91,61,191,192,0.5784093572982222,0.95,1.0,7.0765502124914255,354.3763884511936,1.1006965915488953,1.0,25.76044633643675,lattice
92,61,192,193,0.7166913471614973,0.95,1.0,5.711165450101946,186.28342962382217,1.1006965915488953,1.0,25.622622224890556,lattice
93,61,193,194,0.7166913471614976,0.95,1.0,5.7111654501019435,186.28342962382192,1.1006965915488953,1.0,25.467089335297644,lattice
