cell,x0_mm,y0_mm,z_direct_mm,direct_edge_stretch_max,direct_edge_stretch_mean,x_relaxed_mm,y_relaxed_mm,z_relaxed_mm,relaxed_edge_stretch_max,relaxed_edge_stretch_mean,xy_shift_mm,boundary_cell,candidate_hex_side_mm,candidate_ligament_gap_mm,candidate_hole_scale
51,-16.0,14.392887115478516,20.87025537785393,1.524318465025395,1.2190330851408173,-14.67242964292215,13.015376615152313,18.07236971281559,1.1303799118713096,1.0489285825462045,1.9131069576740225,False,3.6085706384777345,1.7497723114553008,0.9021426596194336
52,-8.0,14.392887115478516,15.972221250877714,1.4158346786993161,1.192868867370426,-7.770094656420063,14.250306224873722,15.747837075208356,1.2118027374908444,1.0660597271589676,0.27052869972013194,False,3.3641212889717185,2.173171004676883,0.8410303222429296
53,-0.0,14.392887115478516,14.561612711538784,1.2091491739541953,1.1393894844052155,-0.14914804116314628,14.360178226243642,14.531285523938033,1.12667617316153,1.059024863137586,0.15269253294703974,False,3.619690082091451,1.7305128701644472,0.9049225205228627
54,8.0,14.392887115478516,15.974559056503313,1.4159888742222404,1.1930162718661557,7.365057986075734,13.917340106221449,15.287011825715634,1.1080357251386563,1.0467312110835616,0.7932819921437416,False,3.675652834047322,1.633582540445504,0.9189132085118304
55,16.0,14.392887115478516,20.877263986602156,1.5249797774786211,1.219312706207822,14.463574893286797,12.71900816397179,17.567967411441025,1.0690372554370502,1.016192224349283,2.2721075795032095,False,3.792734874344392,1.430790497997152,0.948183718586098
56,-4.0,21.321094512939453,19.9962800120426,1.2089224412900619,1.1107701916948882,-3.9319181617187327,20.58690202314526,19.550413398778296,1.1059004605425284,1.0414497087469783,0.7373423552014035,False,3.6820633711120223,1.6224791645456396,0.9205158427780056
57,3.9999932183159723,21.321094512939453,19.99950495062529,1.2091491739541953,1.110748168270219,3.7088279160967046,20.651777487986177,19.54554057406878,1.1543255781768886,1.0485953086198179,0.7299058248217657,False,3.536680446662989,1.8742897762443125,0.8841701116657472
58,12.0,21.321094512939453,23.994635459837173,1.4159888742222404,1.1530727490150037,10.683243627053653,19.227565178714187,21.443377876214974,1.1495819200758512,1.05658514248232,2.4731988231754656,False,3.550921958527192,1.8496227541189176,0.887730489631798
59,-11.997718128442331,21.32774637811271,23.995187312605495,1.4158346786993161,1.1531488565254313,-11.352572474614096,20.12304841281558,22.58649691707069,1.2118027374908444,1.0901176796923315,1.3665687330846201,True,3.3641212889717185,2.173171004676883,0.8410303222429296
60,8.000000590118876,28.2493009855836,24.819422967725004,1.1674730455655031,1.0528423819018782,7.7304986577540795,27.440328687147556,24.34343574757245,1.1543255781768886,1.081630925362504,0.8526825148818601,True,3.536680446662989,1.8742897762443125,0.8841701116657472
61,-8.0,28.24930191040039,24.81635153130574,1.1674830598972923,1.0528102897277474,-7.27755924137662,27.002469803562782,23.918137861374117,1.0649601702865523,1.021876115341645,1.4410103928707225,False,3.8049751866319665,1.409589655214563,0.9512437966579916
62,-0.0,28.24930191040039,22.57836289382284,1.050796914795015,1.0438481601644076,0.1525415197644631,27.70634953639267,22.40175404977192,1.0861300219579018,1.0331228466339628,0.5639735771227883,False,3.7414186049139446,1.5196728839055806,0.9353546512284862
63,-4.0,35.177494049072266,24.93070954752979,1.0423347296114902,1.0141456392158592,-3.9687180347747217,34.79832878987101,24.846011098666743,1.0698679714438892,1.0426408982028348,0.3804534861629117,True,3.7902408809715147,1.4351102212327156,0.9475602202428787
64,3.9999932183159723,35.177494049072266,24.93242691368262,1.0423953440797438,1.0141650423509674,3.975539056911175,34.88401311636085,24.86803529186742,1.062256901911628,1.0331858645535275,0.29449798619884615,True,3.813090996796529,1.3955326596649567,0.9532727491991323
